Provincia,Partido,Localidad,Link indec,Velocidad_mbps,Accesos
RÍO NEGRO,PICHI MAHUIDA,RÍO COLORADO,62063020,25,123.0
RÍO NEGRO,PICHI MAHUIDA,RÍO COLORADO,62063020,50,1127.0
RÍO NEGRO,PICHI MAHUIDA,SALTO ANDERSEN,62063060,1,1.0
RÍO NEGRO,PILCANIYEU,COMALLO,62070010,0,1.0
RÍO NEGRO,PILCANIYEU,COMALLO,62070010,0,1.0
RÍO NEGRO,PILCANIYEU,COMALLO,62070010,5,345.0
RÍO NEGRO,PILCANIYEU,COMALLO,62070010,60,6.0
RÍO NEGRO,PILCANIYEU,DINA HUAPI,62070020,0,100.0
RÍO NEGRO,PILCANIYEU,DINA HUAPI,62070020,0,1.0
RÍO NEGRO,PILCANIYEU,DINA HUAPI,62070020,0,2.0
RÍO NEGRO,PILCANIYEU,DINA HUAPI,62070020,3,1.0
RÍO NEGRO,PILCANIYEU,DINA HUAPI,62070020,3,60.0
RÍO NEGRO,PILCANIYEU,DINA HUAPI,62070020,4,2.0
RÍO NEGRO,PILCANIYEU,DINA HUAPI,62070020,6,1.0
RÍO NEGRO,PILCANIYEU,DINA HUAPI,62070020,8,101.0
RÍO NEGRO,PILCANIYEU,DINA HUAPI,62070020,10,1.0
RÍO NEGRO,PILCANIYEU,DINA HUAPI,62070020,15,222.0
RÍO NEGRO,PILCANIYEU,LAGUNA BLANCA,62070030,2,2.0
RÍO NEGRO,PILCANIYEU,PASO FLORES,62070030,2,2.0
RÍO NEGRO,PILCANIYEU,PILCANIYEU,62070060,4,1.0
RÍO NEGRO,PILCANIYEU,PILCANIYEU,62070060,40,3.0
RÍO NEGRO,PILCANIYEU,PILQUINIYEU DEL LIMAY,62070070,2,1.0
RÍO NEGRO,PILCANIYEU,VILLA LLANQUÍN,62070080,2,1.0
RÍO NEGRO,SAN ANTONIO,LAS GRUTAS,62077010,0,1.0
RÍO NEGRO,SAN ANTONIO,LAS GRUTAS,62077010,0,1.0
RÍO NEGRO,SAN ANTONIO,LAS GRUTAS,62077010,3,57.0
RÍO NEGRO,SAN ANTONIO,LAS GRUTAS,62077010,8,100.0
RÍO NEGRO,SAN ANTONIO,LAS GRUTAS,62077010,15,137.0
RÍO NEGRO,SAN ANTONIO,LAS GRUTAS,62077010,40,14.0
RÍO NEGRO,SAN ANTONIO,LAS GRUTAS,62077010,50,2826.0
RÍO NEGRO,SAN ANTONIO,PLAYAS DORADAS,62077020,1,138.0
RÍO NEGRO,SAN ANTONIO,PLAYAS DORADAS,62077020,2,46.0
RÍO NEGRO,SAN ANTONIO,PLAYAS DORADAS,62077020,3,7.0
RÍO NEGRO,SAN ANTONIO,PLAYAS DORADAS,62077020,10,151.0
RÍO NEGRO,SAN ANTONIO,PUERTO SAN ANTONIO ESTE,62077030,0,1.0
RÍO NEGRO,SAN ANTONIO,PUERTO SAN ANTONIO ESTE,62077030,10,65.0
RÍO NEGRO,SAN ANTONIO,PUERTO SAN ANTONIO ESTE,62077030,15,1.0
RÍO NEGRO,SAN ANTONIO,PUNTA COLORADA,62077040,1,2.0
RÍO NEGRO,SAN ANTONIO,PUNTA COLORADA,62077040,2,2.0
RÍO NEGRO,SAN ANTONIO,PUNTA COLORADA,62077040,3,1.0
RÍO NEGRO,SAN ANTONIO,SACO VIEJO,62077045,10,39.0
RÍO NEGRO,SAN ANTONIO,SAN ANTONIO OESTE,62077050,0,1.0
RÍO NEGRO,SAN ANTONIO,SAN ANTONIO OESTE,62077050,0,12.0
RÍO NEGRO,SAN ANTONIO,SAN ANTONIO OESTE,62077050,3,246.0
RÍO NEGRO,SAN ANTONIO,SAN ANTONIO OESTE,62077050,8,320.0
RÍO NEGRO,SAN ANTONIO,SAN ANTONIO OESTE,62077050,10,567.0
RÍO NEGRO,SAN ANTONIO,SAN ANTONIO OESTE,62077050,15,210.0
RÍO NEGRO,SAN ANTONIO,SAN ANTONIO OESTE,62077050,50,3395.0
RÍO NEGRO,SAN ANTONIO,SAN ANTONIO OESTE,62077050,100,10.0
RÍO NEGRO,SAN ANTONIO,SIERRA GRANDE,62077060,0,1.0
RÍO NEGRO,SAN ANTONIO,SIERRA GRANDE,62077060,0,1.0
RÍO NEGRO,SAN ANTONIO,SIERRA GRANDE,62077060,0,2.0
RÍO NEGRO,SAN ANTONIO,SIERRA GRANDE,62077060,1,104.0
RÍO NEGRO,SAN ANTONIO,SIERRA GRANDE,62077060,2,141.0
RÍO NEGRO,SAN ANTONIO,SIERRA GRANDE,62077060,3,45.0
RÍO NEGRO,SAN ANTONIO,SIERRA GRANDE,62077060,3,223.0
RÍO NEGRO,SAN ANTONIO,SIERRA GRANDE,62077060,6,443.0
RÍO NEGRO,SAN ANTONIO,SIERRA GRANDE,62077060,8,156.0
RÍO NEGRO,SAN ANTONIO,SIERRA GRANDE,62077060,10,1.0
RÍO NEGRO,SAN ANTONIO,SIERRA GRANDE,62077060,15,52.0
RÍO NEGRO,SAN ANTONIO,SIERRA GRANDE,62077060,50,1225.0
RÍO NEGRO,VALCHETA,AGUADA CECILIO,62084010,1,1.0
RÍO NEGRO,VALCHETA,AGUADA CECILIO,62084010,20,1.0
RÍO NEGRO,VALCHETA,ARROYO LOS BERROS,62084020,2,2.0
RÍO NEGRO,VALCHETA,ARROYO VENTANA,62084030,2,1.0
RÍO NEGRO,VALCHETA,NAHUEL NIYEU,62084040,20,13.0
RÍO NEGRO,VALCHETA,SIERRA PAILEMÁN,62084050,2,2.0
RÍO NEGRO,VALCHETA,VALCHETA,62084060,0,1.0
RÍO NEGRO,VALCHETA,VALCHETA,62084060,0,1.0
RÍO NEGRO,VALCHETA,VALCHETA,62084060,0,1.0
RÍO NEGRO,VALCHETA,VALCHETA,62084060,1,28.0
RÍO NEGRO,VALCHETA,VALCHETA,62084060,2,9.0
RÍO NEGRO,VALCHETA,VALCHETA,62084060,10,171.0
RÍO NEGRO,VALCHETA,VALCHETA,62084060,15,1.0
RÍO NEGRO,VALCHETA,VALCHETA,62084060,25,1.0
RÍO NEGRO,VALCHETA,VALCHETA,62084060,30,1.0
RÍO NEGRO,VALCHETA,VALCHETA,62084060,50,1047.0
SALTA,ANTA,APOLINARIO SARAVIA,66007010,0,1.0
SALTA,ANTA,APOLINARIO SARAVIA,66007010,5,613.0
SALTA,ANTA,APOLINARIO SARAVIA,66007010,6,104.0
SALTA,ANTA,APOLINARIO SARAVIA,66007010,8,45.0
SALTA,ANTA,APOLINARIO SARAVIA,66007010,10,54.0
SALTA,ANTA,APOLINARIO SARAVIA,66007010,12,1.0
SALTA,ANTA,CEIBALITO,66007020,0,5.0
SALTA,ANTA,CORONEL MOLLINEDO,66007040,0,1.0
SALTA,ANTA,CORONEL MOLLINEDO,66007040,5,1.0
SALTA,ANTA,CORONEL OLLEROS,66007050,5,2.0
SALTA,ANTA,EL QUEBRACHAL,66007060,0,1.0
SALTA,ANTA,EL QUEBRACHAL,66007060,0,1.0
SALTA,ANTA,EL QUEBRACHAL,66007060,2,1.0
SALTA,ANTA,EL QUEBRACHAL,66007060,4,534.0
SALTA,ANTA,EL QUEBRACHAL,66007060,5,548.0
SALTA,ANTA,EL QUEBRACHAL,66007060,7,60.0
SALTA,ANTA,EL QUEBRACHAL,66007060,10,493.0
SALTA,ANTA,EL QUEBRACHAL,66007060,12,14.0
SALTA,ANTA,EL QUEBRACHAL,66007060,15,20.0
SALTA,ANTA,EL QUEBRACHAL,66007060,20,28.0
SALTA,ANTA,GAONA,66007070,0,1.0
SALTA,ANTA,GAONA,66007070,0,1.0
SALTA,ANTA,GAONA,66007070,4,206.0
SALTA,ANTA,GAONA,66007070,5,203.0
SALTA,ANTA,GAONA,66007070,7,20.0
SALTA,ANTA,GAONA,66007070,10,76.0
SALTA,ANTA,GAONA,66007070,12,8.0
SALTA,ANTA,GENERAL PIZARRO,66007080,0,1.0
SALTA,ANTA,GENERAL PIZARRO,66007080,5,1.0
SALTA,ANTA,GENERAL PIZARRO,66007080,10,50.0
SALTA,ANTA,JOAQUÍN V. GONZÁLEZ,66007090,0,2.0
SALTA,ANTA,JOAQUÍN V. GONZÁLEZ,66007090,0,1.0
SALTA,ANTA,JOAQUÍN V. GONZÁLEZ,66007090,1,7.0
SALTA,ANTA,JOAQUÍN V. GONZÁLEZ,66007090,3,9.0
SALTA,ANTA,JOAQUÍN V. GONZÁLEZ,66007090,4,2257.0
SALTA,ANTA,JOAQUÍN V. GONZÁLEZ,66007090,5,2070.0
SALTA,ANTA,JOAQUÍN V. GONZÁLEZ,66007090,6,66.0
SALTA,ANTA,JOAQUÍN V. GONZÁLEZ,66007090,7,242.0
SALTA,ANTA,JOAQUÍN V. GONZÁLEZ,66007090,10,744.0
SALTA,ANTA,JOAQUÍN V. GONZÁLEZ,66007090,12,65.0
SALTA,ANTA,JOAQUÍN V. GONZÁLEZ,66007090,15,41.0
SALTA,ANTA,JOAQUÍN V. GONZÁLEZ,66007090,20,1.0
SALTA,ANTA,JOAQUÍN V. GONZÁLEZ,66007090,100,2.0
SALTA,ANTA,LAS LAJITAS,66007100,0,1.0
SALTA,ANTA,LAS LAJITAS,66007100,0,1.0
SALTA,ANTA,LAS LAJITAS,66007100,1,4.0
SALTA,ANTA,LAS LAJITAS,66007100,2,658.0
SALTA,ANTA,LAS LAJITAS,66007100,3,1.0
SALTA,ANTA,LAS LAJITAS,66007100,5,22.0
SALTA,ANTA,LAS LAJITAS,66007100,6,1.0
SALTA,ANTA,LAS LAJITAS,66007100,8,2.0
SALTA,ANTA,LAS LAJITAS,66007100,10,2.0
SALTA,ANTA,LUIS BURELA,66007110,5,1.0
SALTA,ANTA,LUIS BURELA,66007110,8,1.0
SALTA,ANTA,LUIS BURELA,66007110,18,1.0
SALTA,ANTA,PIQUETE CABADO,66007140,0,1.0
SALTA,ANTA,PIQUETE CABADO,66007140,10,3.0
SALTA,ANTA,PIQUETE CABADO,66007140,18,1.0
SALTA,ANTA,PIQUETE CABADO,66007140,20,2.0
SALTA,ANTA,RÍO DEL VALLE,66007150,0,1.0
SALTA,ANTA,RÍO DEL VALLE,66007150,5,3.0
SALTA,ANTA,RÍO DEL VALLE,66007150,10,1.0
SALTA,ANTA,TOLLOCHE,66007160,20,1.0
SALTA,CACHI,CACHI,66014010,0,1.0
SALTA,CACHI,CACHI,66014010,3,206.0
SALTA,CACHI,CACHI,66014010,5,71.0
SALTA,CACHI,CACHI,66014010,10,15.0
SALTA,CACHI,PAYOGASTA,66014020,3,20.0
SALTA,CACHI,PAYOGASTA,66014020,5,7.0
SALTA,CACHI,PAYOGASTA,66014020,10,3.0
SALTA,CAFAYATE,CAFAYATE,66021010,0,0.0
SALTA,CAFAYATE,CAFAYATE,66021010,0,1.0
SALTA,CAFAYATE,CAFAYATE,66021010,1,2.0
SALTA,CAFAYATE,CAFAYATE,66021010,3,227.0
SALTA,CAFAYATE,CAFAYATE,66021010,5,79.0
SALTA,CAFAYATE,CAFAYATE,66021010,6,31.0
SALTA,CAFAYATE,CAFAYATE,66021010,10,195.0
SALTA,CAFAYATE,CAFAYATE,66021010,15,41.0
SALTA,CAFAYATE,CAFAYATE,66021010,20,6.0
SALTA,CAFAYATE,TOLOMBÓN,66021020,0,0.0
SALTA,CAFAYATE,TOLOMBÓN,66021020,6,5.0
SALTA,CAPITAL,ATOCHA,66028010,1,2.0
SALTA,CAPITAL,ATOCHA,66028010,5,3.0
SALTA,CAPITAL,ATOCHA,66028010,6,2.0
SALTA,CAPITAL,ATOCHA,66028010,10,61.0
SALTA,CAPITAL,ATOCHA,66028010,15,1.0
SALTA,CAPITAL,EL TIPAL - LA ALMUDENA,66028010,0,1.0
SALTA,CAPITAL,EL TIPAL - LA ALMUDENA,66028010,1,25.0
SALTA,CAPITAL,EL TIPAL - LA ALMUDENA,66028010,5,2.0
SALTA,CAPITAL,EL TIPAL - LA ALMUDENA,66028010,6,26.0
SALTA,CAPITAL,EL TIPAL - LA ALMUDENA,66028010,10,16.0
SALTA,CAPITAL,EL TIPAL - LA ALMUDENA,66028010,15,1.0
SALTA,CAPITAL,LA CIÉNAGA Y BARRIO SAN RAFAEL,66028030,1,15.0
SALTA,CAPITAL,LA CIÉNAGA Y BARRIO SAN RAFAEL,66028030,3,1.0
SALTA,CAPITAL,LA CIÉNAGA Y BARRIO SAN RAFAEL,66028030,5,2.0
SALTA,CAPITAL,LA CIÉNAGA Y BARRIO SAN RAFAEL,66028030,6,17.0
SALTA,CAPITAL,LA CIÉNAGA Y BARRIO SAN RAFAEL,66028030,10,9.0
SALTA,CAPITAL,LA CIÉNAGA Y BARRIO SAN RAFAEL,66028030,15,2.0
SALTA,CAPITAL,LAS COSTAS,66028040,1,20.0
SALTA,CAPITAL,LAS COSTAS,66028040,6,22.0
SALTA,CAPITAL,LAS COSTAS,66028040,10,7.0
SALTA,CAPITAL,OTROS,Sin Datos,0,1.0
SALTA,CAPITAL,SALTA,66028050,0,36.0
SALTA,CAPITAL,SALTA,66028050,0,1.0
SALTA,CAPITAL,SALTA,66028050,0,2.0
SALTA,CAPITAL,SALTA,66028050,0,1.0
SALTA,CAPITAL,SALTA,66028050,1,316.0
SALTA,CAPITAL,SALTA,66028050,2,15.0
SALTA,CAPITAL,SALTA,66028050,3,641.0
SALTA,CAPITAL,SALTA,66028050,3,8.0
SALTA,CAPITAL,SALTA,66028050,4,11.0
SALTA,CAPITAL,SALTA,66028050,5,17.0
SALTA,CAPITAL,SALTA,66028050,6,1757.0
SALTA,CAPITAL,SALTA,66028050,8,6853.0
SALTA,CAPITAL,SALTA,66028050,10,39051.0
SALTA,CAPITAL,SALTA,66028050,15,315.0
SALTA,CAPITAL,SALTA,66028050,20,952.0
SALTA,CAPITAL,SALTA,66028050,27,1.0
SALTA,CAPITAL,SALTA,66028050,30,63.0
SALTA,CAPITAL,SALTA,66028050,50,27929.0
SALTA,CAPITAL,SALTA,66028050,100,33646.0
SALTA,CAPITAL,SALTA,66028050,300,23466.0
SALTA,CAPITAL,SALTA,66028050,500,1133.0
SALTA,CAPITAL,SALTA,66028050,600,1181.0
SALTA,CAPITAL,SALTA,66028050,1000,404.0
SALTA,CAPITAL,VILLA SAN LORENZO,66028060,0,1.0
SALTA,CAPITAL,VILLA SAN LORENZO,66028060,0,1.0
SALTA,CAPITAL,VILLA SAN LORENZO,66028060,1,37.0
SALTA,CAPITAL,VILLA SAN LORENZO,66028060,3,45.0
SALTA,CAPITAL,VILLA SAN LORENZO,66028060,5,15.0
SALTA,CAPITAL,VILLA SAN LORENZO,66028060,6,76.0
SALTA,CAPITAL,VILLA SAN LORENZO,66028060,10,91.0
SALTA,CAPITAL,VILLA SAN LORENZO,66028060,15,10.0
SALTA,CAPITAL,VILLA SAN LORENZO,66028060,50,103.0
SALTA,CAPITAL,VILLA SAN LORENZO,66028060,100,1189.0
SALTA,CAPITAL,VILLA SAN LORENZO,66028060,300,922.0
SALTA,CAPITAL,VILLA SAN LORENZO,66028060,500,73.0
SALTA,CAPITAL,VILLA SAN LORENZO,66028060,1000,10.0
SALTA,CERRILLOS,BARRIO EL CONGRESO,66035030,10,15.0
SALTA,CERRILLOS,BARRIO LAS TUNAS,66035030,10,8.0
SALTA,CERRILLOS,BARRIO LOS PINARES,66035030,1,16.0
SALTA,CERRILLOS,BARRIO LOS PINARES,66035030,5,223.0
SALTA,CERRILLOS,BARRIO LOS PINARES,66035030,6,18.0
SALTA,CERRILLOS,BARRIO LOS PINARES,66035030,10,40.0
SALTA,CERRILLOS,BARRIO LOS PINARES,66035030,50,1.0
SALTA,CERRILLOS,CERRILLOS,66035010,0,80.0
SALTA,CERRILLOS,CERRILLOS,66035010,0,2.0
SALTA,CERRILLOS,CERRILLOS,66035010,1,24.0
SALTA,CERRILLOS,CERRILLOS,66035010,3,7.0
SALTA,CERRILLOS,CERRILLOS,66035010,5,3.0
SALTA,CERRILLOS,CERRILLOS,66035010,6,70.0
SALTA,CERRILLOS,CERRILLOS,66035010,10,832.0
SALTA,CERRILLOS,CERRILLOS,66035010,15,33.0
SALTA,CERRILLOS,CERRILLOS,66035010,20,60.0
SALTA,CERRILLOS,CERRILLOS,66035010,30,5.0
SALTA,CERRILLOS,CERRILLOS,66035010,50,136.0
SALTA,CERRILLOS,CERRILLOS,66035010,100,1838.0
SALTA,CERRILLOS,CERRILLOS,66035010,300,822.0
SALTA,CERRILLOS,CERRILLOS,66035010,500,23.0
SALTA,CERRILLOS,CERRILLOS,66035010,1000,5.0
SALTA,CERRILLOS,LA MERCED,66035020,0,70.0
SALTA,CERRILLOS,LA MERCED,66035020,0,1.0
SALTA,CERRILLOS,LA MERCED,66035020,1,16.0
SALTA,CERRILLOS,LA MERCED,66035020,6,18.0
SALTA,CERRILLOS,LA MERCED,66035020,10,867.0
SALTA,CERRILLOS,LA MERCED,66035020,15,66.0
SALTA,CERRILLOS,LA MERCED,66035020,50,1.0
SALTA,CERRILLOS,SAN AGUSTÍN,66035030,0,40.0
SALTA,CERRILLOS,SAN AGUSTÍN,66035030,0,1.0
SALTA,CERRILLOS,SAN AGUSTÍN,66035030,1,18.0
SALTA,CERRILLOS,SAN AGUSTÍN,66035030,3,10.0
SALTA,CERRILLOS,SAN AGUSTÍN,66035030,6,25.0
SALTA,CERRILLOS,SAN AGUSTÍN,66035030,10,7.0
SALTA,CERRILLOS,SAN AGUSTÍN,66035030,15,66.0
SALTA,CERRILLOS,SAN AGUSTÍN,66035030,50,1.0
SALTA,CERRILLOS,SAN AGUSTÍN,66035030,100,1.0
SALTA,CHICOANA,BARRIO FINCA LA MAROMA,66042003,10,10.0
SALTA,CHICOANA,BARRIO LA ROTONDA,66042005,0,10.0
SALTA,CHICOANA,BARRIO LA ROTONDA,66042005,3,2.0
SALTA,CHICOANA,BARRIO LA ROTONDA,66042005,10,160.0
SALTA,CHICOANA,BARRIO SANTA TERESITA,66042007,10,60.0
SALTA,CHICOANA,CHICOANA,66042010,0,15.0
SALTA,CHICOANA,CHICOANA,66042010,0,1.0
SALTA,CHICOANA,CHICOANA,66042010,0,1.0
SALTA,CHICOANA,CHICOANA,66042010,1,7.0
SALTA,CHICOANA,CHICOANA,66042010,3,5.0
SALTA,CHICOANA,CHICOANA,66042010,5,2.0
SALTA,CHICOANA,CHICOANA,66042010,6,52.0
SALTA,CHICOANA,CHICOANA,66042010,10,211.0
SALTA,CHICOANA,CHICOANA,66042010,20,2.0
SALTA,CHICOANA,EL CARRIL,66042020,0,120.0
SALTA,CHICOANA,EL CARRIL,66042020,0,1.0
SALTA,CHICOANA,EL CARRIL,66042020,3,122.0
SALTA,CHICOANA,EL CARRIL,66042020,5,199.0
SALTA,CHICOANA,EL CARRIL,66042020,6,81.0
SALTA,CHICOANA,EL CARRIL,66042020,10,862.0
SALTA,CHICOANA,EL CARRIL,66042020,15,2.0
SALTA,GENERAL GÜEMES,CAMPO SANTO,66049010,0,1.0
SALTA,GENERAL GÜEMES,CAMPO SANTO,66049010,1,5.0
SALTA,GENERAL GÜEMES,CAMPO SANTO,66049010,3,8.0
SALTA,GENERAL GÜEMES,CAMPO SANTO,66049010,6,14.0
SALTA,GENERAL GÜEMES,CAMPO SANTO,66049010,10,102.0
SALTA,GENERAL GÜEMES,CAMPO SANTO,66049010,15,4.0
SALTA,GENERAL GÜEMES,CAMPO SANTO,66049010,20,3.0
SALTA,GENERAL GÜEMES,COBOS,66049020,3,3.0
SALTA,GENERAL GÜEMES,COBOS,66049020,10,60.0
SALTA,GENERAL GÜEMES,COBOS,66049020,999,1.0
SALTA,GENERAL GÜEMES,EL BORDO,66049030,3,5.0
SALTA,GENERAL GÜEMES,EL BORDO,66049030,10,61.0
SALTA,GENERAL GÜEMES,GENERAL GÜEMES,66049040,0,2.0
SALTA,GENERAL GÜEMES,GENERAL GÜEMES,66049040,0,2.0
SALTA,GENERAL GÜEMES,GENERAL GÜEMES,66049040,1,31.0
SALTA,GENERAL GÜEMES,GENERAL GÜEMES,66049040,3,271.0
SALTA,GENERAL GÜEMES,GENERAL GÜEMES,66049040,6,278.0
SALTA,GENERAL GÜEMES,GENERAL GÜEMES,66049040,10,436.0
SALTA,GENERAL GÜEMES,GENERAL GÜEMES,66049040,15,31.0
SALTA,GENERAL GÜEMES,GENERAL GÜEMES,66049040,20,6.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,AGUARAY,66056010,0,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,AGUARAY,66056010,0,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,AGUARAY,66056010,1,3.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,AGUARAY,66056010,2,435.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,AGUARAY,66056010,3,18.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,AGUARAY,66056010,6,87.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,AGUARAY,66056010,10,481.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,AGUARAY,66056010,15,32.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,CAMPAMENTO VESPUCIO,66056020,0,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,CAMPAMENTO VESPUCIO,66056020,3,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,CAMPAMENTO VESPUCIO,66056020,6,5.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,CAMPAMENTO VESPUCIO,66056020,10,123.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,CAMPAMENTO VESPUCIO,66056020,15,12.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,CAMPAMENTO VESPUCIO,66056020,20,2.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,CAMPICHUELO,66056030,0,2.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,CAMPO DURÁN,66056040,10,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,CORONEL CORNEJO,66056070,0,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,CORONEL CORNEJO,66056070,1,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,CORONEL CORNEJO,66056070,3,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,CORONEL CORNEJO,66056070,6,3.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,CORONEL CORNEJO,66056070,10,4.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,DRAGONES,66056080,0,5.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,DRAGONES,66056080,0,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,DRAGONES,66056080,2,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,DRAGONES,66056080,4,11.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,DRAGONES,66056080,5,12.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,DRAGONES,66056080,6,11.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,DRAGONES,66056080,10,61.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,EMBARCACIÓN,66056090,0,535.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,EMBARCACIÓN,66056090,0,2.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,EMBARCACIÓN,66056090,0,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,EMBARCACIÓN,66056090,1,2.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,EMBARCACIÓN,66056090,3,1309.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,EMBARCACIÓN,66056090,6,108.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,EMBARCACIÓN,66056090,10,597.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,EMBARCACIÓN,66056090,15,54.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,EMBARCACIÓN,66056090,20,60.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,EMBARCACIÓN,66056090,30,2.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,GENERAL BALLIVIÁN,66056100,0,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,GENERAL BALLIVIÁN,66056100,10,50.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,GENERAL BALLIVIÁN,66056100,20,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,GENERAL MOSCONI,66056110,0,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,GENERAL MOSCONI,66056110,1,6.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,GENERAL MOSCONI,66056110,3,40.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,GENERAL MOSCONI,66056110,5,2.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,GENERAL MOSCONI,66056110,6,95.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,GENERAL MOSCONI,66056110,10,356.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,GENERAL MOSCONI,66056110,15,18.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,GENERAL MOSCONI,66056110,20,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,HICKMAN,66056120,0,69.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,MISIÓN EL CRUCE - EL MILAGRO - EL JARDÍN DE SAN MARTÍN,66056140,0,3.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,MISIÓN KILÓMETRO 6,66056150,0,2.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,PACARÁ,66056170,0,2.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,PADRE LOZANO,66056180,0,0.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,PIQUIRENDA,66056190,10,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,PROFESOR SALVADOR MAZZA,66056200,0,0.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,PROFESOR SALVADOR MAZZA,66056200,0,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,PROFESOR SALVADOR MAZZA,66056200,1,5.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,PROFESOR SALVADOR MAZZA,66056200,3,33.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,PROFESOR SALVADOR MAZZA,66056200,6,131.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,PROFESOR SALVADOR MAZZA,66056200,10,706.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,PROFESOR SALVADOR MAZZA,66056200,15,45.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,PROFESOR SALVADOR MAZZA,66056200,20,10.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,TARTAGAL,66056220,0,3021.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,TARTAGAL,66056220,0,2.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,TARTAGAL,66056220,0,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,TARTAGAL,66056220,0,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,TARTAGAL,66056220,1,79.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,TARTAGAL,66056220,3,208.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,TARTAGAL,66056220,4,4429.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,TARTAGAL,66056220,5,14.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,TARTAGAL,66056220,6,324.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,TARTAGAL,66056220,10,439.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,TARTAGAL,66056220,15,18.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,TARTAGAL,66056220,20,41.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,TARTAGAL,66056220,30,1.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,TARTAGAL,66056220,50,127.0
SALTA,GRL. JOSÉ DE SAN MARTÍN,TARTAGAL,66056220,100,1293.0
