Provincia,Partido,Localidad,Link Indec,Velocidad (Mbps),Accesos
SANTA FE,SAN MARTÍN,MARÍA SUSANA,82126120,7.0,341.0
SANTA FE,SAN MARTÍN,MARÍA SUSANA,82126120,10.0,38.0
SANTA FE,SAN MARTÍN,MARÍA SUSANA,82126120,15.0,39.0
SANTA FE,SAN MARTÍN,MARÍA SUSANA,82126120,20.0,1.0
SANTA FE,SAN MARTÍN,MARÍA SUSANA,82126120,25.0,2.0
SANTA FE,SAN MARTÍN,MARÍA SUSANA,82126120,30.0,1.0
SANTA FE,SAN MARTÍN,MARÍA SUSANA,82126120,40.0,1.0
SANTA FE,SAN MARTÍN,MARÍA SUSANA,82126120,50.0,648.0
SANTA FE,SAN MARTÍN,MARÍA SUSANA,82126120,60.0,118.0
SANTA FE,SAN MARTÍN,MARÍA SUSANA,82126120,80.0,24.0
SANTA FE,SAN MARTÍN,PIAMONTE,82126130,10.0,1224.0
SANTA FE,SAN MARTÍN,PIAMONTE,82126130,20.0,46.0
SANTA FE,SAN MARTÍN,SAN JORGE,82126140,0.5,1.0
SANTA FE,SAN MARTÍN,SAN JORGE,82126140,1.0,315.0
SANTA FE,SAN MARTÍN,SAN JORGE,82126140,2.0,202.0
SANTA FE,SAN MARTÍN,SAN JORGE,82126140,3.0,576.0
SANTA FE,SAN MARTÍN,SAN JORGE,82126140,6.0,677.0
SANTA FE,SAN MARTÍN,SAN JORGE,82126140,10.0,778.0
SANTA FE,SAN MARTÍN,SAN JORGE,82126140,15.0,152.0
SANTA FE,SAN MARTÍN,SAN JORGE,82126140,20.0,314.0
SANTA FE,SAN MARTÍN,SAN JORGE,82126140,100.0,1.0
SANTA FE,SAN MARTÍN,SAN JORGE,82126140,300.0,1326.0
SANTA FE,SAN MARTÍN,SAN MARTÍN DE LAS ESCOBAS,82126150,5.0,25.0
SANTA FE,SAN MARTÍN,SAN MARTÍN DE LAS ESCOBAS,82126150,7.0,251.0
SANTA FE,SAN MARTÍN,SAN MARTÍN DE LAS ESCOBAS,82126150,15.0,785.0
SANTA FE,SAN MARTÍN,SAN MARTÍN DE LAS ESCOBAS,82126150,25.0,54.0
SANTA FE,SAN MARTÍN,SAN MARTÍN DE LAS ESCOBAS,82126150,50.0,13.0
SANTA FE,SAN MARTÍN,SAN MARTÍN DE LAS ESCOBAS,82126150,150.0,604.0
SANTA FE,SAN MARTÍN,SASTRE,82126160,1.0,1.0
SANTA FE,SAN MARTÍN,SASTRE,82126160,3.0,150.0
SANTA FE,SAN MARTÍN,SASTRE,82126160,6.0,24.0
SANTA FE,SAN MARTÍN,SASTRE,82126160,10.0,124.0
SANTA FE,SAN MARTÍN,SASTRE,82126160,15.0,6.0
SANTA FE,SAN MARTÍN,SASTRE,82126160,20.0,22.0
SANTA FE,SAN MARTÍN,SASTRE,82126160,25.0,421.0
SANTA FE,SAN MARTÍN,SASTRE,82126160,30.0,2.0
SANTA FE,SAN MARTÍN,SASTRE,82126160,50.0,240.0
SANTA FE,SAN MARTÍN,SASTRE,82126160,100.0,91.0
SANTA FE,VERA,CALCHAQUÍ,82133010,0.0,1050.0
SANTA FE,VERA,CALCHAQUÍ,82133010,0.5,1.0
SANTA FE,VERA,CALCHAQUÍ,82133010,1.0,3.0
SANTA FE,VERA,CALCHAQUÍ,82133010,3.0,3.0
SANTA FE,VERA,CALCHAQUÍ,82133010,6.0,25.0
SANTA FE,VERA,CALCHAQUÍ,82133010,8.0,230.0
SANTA FE,VERA,CALCHAQUÍ,82133010,10.0,263.0
SANTA FE,VERA,CALCHAQUÍ,82133010,15.0,34.0
SANTA FE,VERA,CALCHAQUÍ,82133010,20.0,4.0
SANTA FE,VERA,CALCHAQUÍ,82133010,50.0,1.0
SANTA FE,VERA,CAÑADA OMBÚ,82133020,0.5,1.0
SANTA FE,VERA,CAÑADA OMBÚ,82133020,8.0,34.0
SANTA FE,VERA,COLMENA,82133030,0.5,1.0
SANTA FE,VERA,FORTÍN OLMOS,82133040,0.5,2.0
SANTA FE,VERA,FORTÍN OLMOS,82133040,8.0,337.0
SANTA FE,VERA,GARABATO,82133050,8.0,104.0
SANTA FE,VERA,GOLONDRINA,82133060,8.0,70.0
SANTA FE,VERA,INTIYACO,82133070,0.5,2.0
SANTA FE,VERA,INTIYACO,82133070,8.0,97.0
SANTA FE,VERA,KILÓMETRO 115,82133080,6.0,3.0
SANTA FE,VERA,LA GALLARETA,82133090,8.0,373.0
SANTA FE,VERA,LOS AMORES,82133100,8.0,122.0
SANTA FE,VERA,MARGARITA,82133110,0.5,2.0
SANTA FE,VERA,MARGARITA,82133110,3.0,504.0
SANTA FE,VERA,MARGARITA,82133110,5.0,174.0
SANTA FE,VERA,MARGARITA,82133110,8.0,106.0
SANTA FE,VERA,MARGARITA,82133110,10.0,62.0
SANTA FE,VERA,PARAJE 29,82133120,0.5,1.0
SANTA FE,VERA,PARAJE 29,82133120,8.0,34.0
SANTA FE,VERA,POZO DE LOS INDIOS,82133130,0.5,2.0
SANTA FE,VERA,POZO DE LOS INDIOS,82133130,8.0,23.0
SANTA FE,VERA,PUEBLO SANTA LUCÍA,82133140,8.0,30.0
SANTA FE,VERA,TARTAGAL (EST. EL TAJAMAR),82133150,3.0,54.0
SANTA FE,VERA,TARTAGAL (EST. EL TAJAMAR),82133150,5.0,111.0
SANTA FE,VERA,TARTAGAL (EST. EL TAJAMAR),82133150,8.0,45.0
SANTA FE,VERA,TOBA,82133160,0.5,1.0
SANTA FE,VERA,TOBA,82133160,8.0,52.0
SANTA FE,VERA,VERA (EST. GOBERNADOR VERA),82133170,0.0,2000.0
SANTA FE,VERA,VERA (EST. GOBERNADOR VERA),82133170,1.0,3.0
SANTA FE,VERA,VERA (EST. GOBERNADOR VERA),82133170,3.0,9.0
SANTA FE,VERA,VERA (EST. GOBERNADOR VERA),82133170,6.0,40.0
SANTA FE,VERA,VERA (EST. GOBERNADOR VERA),82133170,8.0,801.0
SANTA FE,VERA,VERA (EST. GOBERNADOR VERA),82133170,10.0,126.0
SANTA FE,VERA,VERA (EST. GOBERNADOR VERA),82133170,15.0,7.0
SANTA FE,VERA,VERA (EST. GOBERNADOR VERA),82133170,20.0,1.0
SANTIAGO DEL ESTERO,AGUIRRE,ARGENTINA,86007010,10.0,1.0
SANTIAGO DEL ESTERO,AGUIRRE,CASARES,86007020,10.0,1.0
SANTIAGO DEL ESTERO,AGUIRRE,MALBRÁN,86007030,0.512,1.0
SANTIAGO DEL ESTERO,AGUIRRE,MALBRÁN,86007030,3.0,1.0
SANTIAGO DEL ESTERO,AGUIRRE,MALBRÁN,86007030,6.0,3.0
SANTIAGO DEL ESTERO,AGUIRRE,MALBRÁN,86007030,10.0,90.0
SANTIAGO DEL ESTERO,AGUIRRE,VILLA GENERAL MITRE (EST. PINTO),86007040,0.5,2.0
SANTIAGO DEL ESTERO,AGUIRRE,VILLA GENERAL MITRE (EST. PINTO),86007040,0.512,1.0
SANTIAGO DEL ESTERO,AGUIRRE,VILLA GENERAL MITRE (EST. PINTO),86007040,10.0,375.0
SANTIAGO DEL ESTERO,AGUIRRE,VILLA GENERAL MITRE (EST. PINTO),86007040,50.0,1.0
SANTIAGO DEL ESTERO,ALBERDI,CAMPO GALLO,86014010,0.5,3.0
SANTIAGO DEL ESTERO,ALBERDI,CAMPO GALLO,86014010,0.512,6.0
SANTIAGO DEL ESTERO,ALBERDI,CAMPO GALLO,86014010,5.0,1.0
SANTIAGO DEL ESTERO,ALBERDI,CAMPO GALLO,86014010,8.0,58.0
SANTIAGO DEL ESTERO,ALBERDI,CAMPO GALLO,86014010,10.0,1.0
SANTIAGO DEL ESTERO,ALBERDI,CAMPO GALLO,86014010,12.0,1.0
SANTIAGO DEL ESTERO,ALBERDI,CAMPO GALLO,86014010,30.0,1.0
SANTIAGO DEL ESTERO,ALBERDI,CAMPO GALLO,86014010,50.0,1.0
SANTIAGO DEL ESTERO,ALBERDI,CAMPO GALLO,86014010,100.0,1.0
SANTIAGO DEL ESTERO,ALBERDI,CORONEL MANUEL L. RICO,86014020,0.5,1.0
SANTIAGO DEL ESTERO,ALBERDI,DONADEU,86014030,10.0,1.0
SANTIAGO DEL ESTERO,ALBERDI,DONADEU,86014030,15.0,1.0
SANTIAGO DEL ESTERO,ALBERDI,SACHAYOJ,86014040,0.5,1.0
SANTIAGO DEL ESTERO,ALBERDI,SACHAYOJ,86014040,0.512,1.0
SANTIAGO DEL ESTERO,ALBERDI,SACHAYOJ,86014040,2.0,1.0
SANTIAGO DEL ESTERO,ALBERDI,SACHAYOJ,86014040,5.0,171.0
SANTIAGO DEL ESTERO,ALBERDI,SACHAYOJ,86014040,10.0,27.0
SANTIAGO DEL ESTERO,ALBERDI,SACHAYOJ,86014040,15.0,7.0
SANTIAGO DEL ESTERO,ALBERDI,SANTOS LUGARES,86014050,0.0,57.0
SANTIAGO DEL ESTERO,ALBERDI,SANTOS LUGARES,86014050,0.512,5.0
SANTIAGO DEL ESTERO,ALBERDI,SANTOS LUGARES,86014050,1.0,1.0
SANTIAGO DEL ESTERO,ALBERDI,SANTOS LUGARES,86014050,20.0,1.0
SANTIAGO DEL ESTERO,ATAMISQUI,ESTACIÓN ATAMISQUI,86021010,0.512,1.0
SANTIAGO DEL ESTERO,ATAMISQUI,ESTACIÓN ATAMISQUI,86021010,10.0,1.0
SANTIAGO DEL ESTERO,ATAMISQUI,ESTACIÓN ATAMISQUI,86021010,15.0,1.0
SANTIAGO DEL ESTERO,ATAMISQUI,MEDELLÍN,86021020,0.512,1.0
SANTIAGO DEL ESTERO,ATAMISQUI,MEDELLÍN,86021020,3.0,29.0
SANTIAGO DEL ESTERO,ATAMISQUI,MEDELLÍN,86021020,10.0,1.0
SANTIAGO DEL ESTERO,ATAMISQUI,MEDELLÍN,86021020,15.0,1.0
SANTIAGO DEL ESTERO,ATAMISQUI,VILLA ATAMISQUI,86021030,0.256,1.0
SANTIAGO DEL ESTERO,ATAMISQUI,VILLA ATAMISQUI,86021030,0.5,1.0
SANTIAGO DEL ESTERO,ATAMISQUI,VILLA ATAMISQUI,86021030,3.0,45.0
SANTIAGO DEL ESTERO,ATAMISQUI,VILLA ATAMISQUI,86021030,10.0,2.0
SANTIAGO DEL ESTERO,ATAMISQUI,VILLA ATAMISQUI,86021030,100.0,1.0
SANTIAGO DEL ESTERO,AVELLANEDA,COLONIA DORA,86028010,0.5,1.0
SANTIAGO DEL ESTERO,AVELLANEDA,COLONIA DORA,86028010,0.512,1.0
SANTIAGO DEL ESTERO,AVELLANEDA,COLONIA DORA,86028010,3.0,1.0
SANTIAGO DEL ESTERO,AVELLANEDA,COLONIA DORA,86028010,6.0,4.0
SANTIAGO DEL ESTERO,AVELLANEDA,COLONIA DORA,86028010,10.0,296.0
SANTIAGO DEL ESTERO,AVELLANEDA,COLONIA DORA,86028010,15.0,3.0
SANTIAGO DEL ESTERO,AVELLANEDA,COLONIA DORA,86028010,20.0,1.0
SANTIAGO DEL ESTERO,AVELLANEDA,COLONIA DORA,86028010,30.0,1.0
SANTIAGO DEL ESTERO,AVELLANEDA,COLONIA DORA,86028010,40.0,1.0
SANTIAGO DEL ESTERO,AVELLANEDA,COLONIA DORA,86028010,100.0,1.0
SANTIAGO DEL ESTERO,AVELLANEDA,HERRERA,86028020,0.0,100.0
SANTIAGO DEL ESTERO,AVELLANEDA,HERRERA,86028020,0.512,1.0
SANTIAGO DEL ESTERO,AVELLANEDA,HERRERA,86028020,10.0,152.0
SANTIAGO DEL ESTERO,AVELLANEDA,ICAÑO,86028030,0.512,1.0
SANTIAGO DEL ESTERO,AVELLANEDA,ICAÑO,86028030,3.0,79.0
SANTIAGO DEL ESTERO,AVELLANEDA,ICAÑO,86028030,10.0,160.0
SANTIAGO DEL ESTERO,AVELLANEDA,LUGONES,86028040,0.512,1.0
SANTIAGO DEL ESTERO,AVELLANEDA,LUGONES,86028040,10.0,99.0
SANTIAGO DEL ESTERO,AVELLANEDA,REAL SAYANA,86028050,10.0,114.0
SANTIAGO DEL ESTERO,AVELLANEDA,VILLA MAILÍN,86028060,0.512,1.0
SANTIAGO DEL ESTERO,AVELLANEDA,VILLA MAILÍN,86028060,1.0,1.0
SANTIAGO DEL ESTERO,AVELLANEDA,VILLA MAILÍN,86028060,6.0,1.0
SANTIAGO DEL ESTERO,BANDA,ABRA GRANDE,86035010,10.0,1.0
SANTIAGO DEL ESTERO,BANDA,CHAUPI POZO,86035050,10.0,1.0
SANTIAGO DEL ESTERO,BANDA,CLODOMIRA,86035060,0.0,5.0
SANTIAGO DEL ESTERO,BANDA,CLODOMIRA,86035060,0.512,1.0
SANTIAGO DEL ESTERO,BANDA,CLODOMIRA,86035060,3.0,416.0
SANTIAGO DEL ESTERO,BANDA,CLODOMIRA,86035060,10.0,1.0
SANTIAGO DEL ESTERO,BANDA,CLODOMIRA,86035060,20.0,1.0
SANTIAGO DEL ESTERO,BANDA,CLODOMIRA,86035060,40.0,1.0
SANTIAGO DEL ESTERO,BANDA,CLODOMIRA,86035060,100.0,1.0
SANTIAGO DEL ESTERO,BANDA,HUYAMAMPA,86035070,10.0,1.0
SANTIAGO DEL ESTERO,BANDA,LA AURORA,86035080,10.0,1.0
SANTIAGO DEL ESTERO,BANDA,LA BANDA,86035090,0.0,1.0
SANTIAGO DEL ESTERO,BANDA,LA BANDA,86035090,0.512,3.0
SANTIAGO DEL ESTERO,BANDA,LA BANDA,86035090,3.0,359.0
SANTIAGO DEL ESTERO,BANDA,LA BANDA,86035090,10.0,3.0
SANTIAGO DEL ESTERO,BANDA,LA BANDA,86035090,20.0,6.0
SANTIAGO DEL ESTERO,BANDA,LA BANDA,86035090,30.0,4.0
SANTIAGO DEL ESTERO,BANDA,LA BANDA,86035090,40.0,5.0
SANTIAGO DEL ESTERO,BANDA,LA BANDA,86035090,50.0,206.0
SANTIAGO DEL ESTERO,BANDA,LA BANDA,86035090,100.0,735.0
SANTIAGO DEL ESTERO,BANDA,LA BANDA,86035090,300.0,650.0
SANTIAGO DEL ESTERO,BANDA,LA BANDA,86035090,500.0,51.0
SANTIAGO DEL ESTERO,BANDA,LA BANDA,86035090,1000.0,8.0
SANTIAGO DEL ESTERO,BANDA,LOS QUIROGA,86035110,0.512,1.0
SANTIAGO DEL ESTERO,BANDA,LOS QUIROGA,86035110,3.0,45.0
SANTIAGO DEL ESTERO,BANDA,LOS SORIA,86035120,10.0,1.0
SANTIAGO DEL ESTERO,BANDA,SIMBOLAR,86035130,0.512,1.0
SANTIAGO DEL ESTERO,BANDA,SIMBOLAR,86035130,10.0,1.0
SANTIAGO DEL ESTERO,BANDA,TRAMO 20,86035150,10.0,1.0
SANTIAGO DEL ESTERO,BELGRANO,BANDERA,86042010,0.5,2.0
SANTIAGO DEL ESTERO,BELGRANO,BANDERA,86042010,0.512,1.0
SANTIAGO DEL ESTERO,BELGRANO,BANDERA,86042010,7.0,41.0
SANTIAGO DEL ESTERO,BELGRANO,BANDERA,86042010,10.0,416.0
SANTIAGO DEL ESTERO,BELGRANO,BANDERA,86042010,20.0,1.0
SANTIAGO DEL ESTERO,BELGRANO,BANDERA,86042010,25.0,12.0
SANTIAGO DEL ESTERO,BELGRANO,BANDERA,86042010,50.0,2.0
SANTIAGO DEL ESTERO,BELGRANO,CUATRO BOCAS,86042020,0.512,1.0
SANTIAGO DEL ESTERO,BELGRANO,CUATRO BOCAS,86042020,7.0,84.0
SANTIAGO DEL ESTERO,BELGRANO,CUATRO BOCAS,86042020,10.0,11.0
SANTIAGO DEL ESTERO,BELGRANO,CUATRO BOCAS,86042020,25.0,2.0
SANTIAGO DEL ESTERO,BELGRANO,FORTÍN INCA,86042030,0.512,1.0
SANTIAGO DEL ESTERO,BELGRANO,FORTÍN INCA,86042030,7.0,102.0
SANTIAGO DEL ESTERO,BELGRANO,FORTÍN INCA,86042030,10.0,46.0
SANTIAGO DEL ESTERO,BELGRANO,FORTÍN INCA,86042030,25.0,1.0
SANTIAGO DEL ESTERO,BELGRANO,GUARDIA ESCOLTA,86042040,0.512,1.0
SANTIAGO DEL ESTERO,BELGRANO,GUARDIA ESCOLTA,86042040,6.0,4.0
SANTIAGO DEL ESTERO,BELGRANO,GUARDIA ESCOLTA,86042040,7.0,7.0
SANTIAGO DEL ESTERO,BELGRANO,GUARDIA ESCOLTA,86042040,10.0,11.0
SANTIAGO DEL ESTERO,BELGRANO,GUARDIA ESCOLTA,86042040,25.0,1.0
SANTIAGO DEL ESTERO,CAPITAL,EL MOJÓN,86049020,0.512,1.0
SANTIAGO DEL ESTERO,CAPITAL,EL MOJÓN,86049020,3.0,3.0
SANTIAGO DEL ESTERO,CAPITAL,EL ZANJÓN,86049030,0.512,1.0
SANTIAGO DEL ESTERO,CAPITAL,EL ZANJÓN,86049030,3.0,96.0
SANTIAGO DEL ESTERO,CAPITAL,LOS CARDOZOS,86049040,3.0,3.0
SANTIAGO DEL ESTERO,CAPITAL,LOS CARDOZOS,86049040,10.0,1.0
SANTIAGO DEL ESTERO,CAPITAL,LOS CARDOZOS,86049040,30.0,1.0
SANTIAGO DEL ESTERO,CAPITAL,MACO,86049050,3.0,78.0
SANTIAGO DEL ESTERO,CAPITAL,MAQUITO,86049060,0.512,1.0
SANTIAGO DEL ESTERO,CAPITAL,MAQUITO,86049060,3.0,43.0
SANTIAGO DEL ESTERO,CAPITAL,MORALES,86049070,3.0,3.0
SANTIAGO DEL ESTERO,CAPITAL,SAN PEDRO,86049090,0.0,0.0
SANTIAGO DEL ESTERO,CAPITAL,SAN PEDRO,86049090,3.0,4.0
SANTIAGO DEL ESTERO,CAPITAL,SANTA MARÍA,86049100,3.0,4.0
SANTIAGO DEL ESTERO,CAPITAL,SANTA MARÍA,86049100,10.0,1.0
SANTIAGO DEL ESTERO,CAPITAL,SANTA MARÍA,86049100,30.0,1.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,0.0,1.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,0.5,4.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,0.512,1.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,0.75,908.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,1.0,119.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,2.0,5.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,3.0,1168.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,5.0,15.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,6.0,1497.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,10.0,46158.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,12.0,5222.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,15.0,67.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,20.0,18257.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,30.0,3586.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,40.0,17.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,50.0,9845.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,60.0,1.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,100.0,7780.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,300.0,5680.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,500.0,418.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,600.0,268.0
SANTIAGO DEL ESTERO,CAPITAL,SANTIAGO DEL ESTERO,86049110,1000.0,71.0
SANTIAGO DEL ESTERO,CAPITAL,VUELTA DE LA BARRANCA,86049120,3.0,4.0
SANTIAGO DEL ESTERO,CAPITAL,YANDA,86049130,3.0,34.0
SANTIAGO DEL ESTERO,CAPITAL,YANDA,86049130,15.0,1.0
SANTIAGO DEL ESTERO,CAPITAL,YANDA,86049130,20.0,1.0
SANTIAGO DEL ESTERO,CAPITAL,YANDA,86049130,30.0,2.0
SANTIAGO DEL ESTERO,CHOYA,CHOYA,86063020,0.256,1.0
SANTIAGO DEL ESTERO,CHOYA,CHOYA,86063020,0.512,1.0
SANTIAGO DEL ESTERO,CHOYA,CHOYA,86063020,6.0,3.0
SANTIAGO DEL ESTERO,CHOYA,CHOYA,86063020,10.0,46.0
SANTIAGO DEL ESTERO,CHOYA,CHOYA,86063020,15.0,1.0
SANTIAGO DEL ESTERO,CHOYA,CHOYA,86063020,20.0,1.0
SANTIAGO DEL ESTERO,CHOYA,CHOYA,86063020,40.0,1.0
SANTIAGO DEL ESTERO,CHOYA,ESTACIÓN LA PUNTA,86063030,3.0,25.0
SANTIAGO DEL ESTERO,CHOYA,ESTACIÓN LA PUNTA,86063030,6.0,109.0
SANTIAGO DEL ESTERO,CHOYA,ESTACIÓN LA PUNTA,86063030,10.0,189.0
SANTIAGO DEL ESTERO,CHOYA,ESTACIÓN LA PUNTA,86063030,15.0,7.0
SANTIAGO DEL ESTERO,CHOYA,FRÍAS,86063040,0.0,
SANTIAGO DEL ESTERO,CHOYA,FRÍAS,86063040,0.5,1.0
SANTIAGO DEL ESTERO,CHOYA,FRÍAS,86063040,0.512,1.0
SANTIAGO DEL ESTERO,CHOYA,FRÍAS,86063040,1.0,47.0
SANTIAGO DEL ESTERO,CHOYA,FRÍAS,86063040,3.0,966.0
SANTIAGO DEL ESTERO,CHOYA,FRÍAS,86063040,6.0,305.0
SANTIAGO DEL ESTERO,CHOYA,FRÍAS,86063040,10.0,442.0
SANTIAGO DEL ESTERO,CHOYA,FRÍAS,86063040,12.0,2.0
SANTIAGO DEL ESTERO,CHOYA,FRÍAS,86063040,15.0,22.0
SANTIAGO DEL ESTERO,CHOYA,FRÍAS,86063040,20.0,69.0
SANTIAGO DEL ESTERO,CHOYA,FRÍAS,86063040,30.0,4.0
SANTIAGO DEL ESTERO,CHOYA,FRÍAS,86063040,40.0,1.0
SANTIAGO DEL ESTERO,CHOYA,FRÍAS,86063040,50.0,267.0
SANTIAGO DEL ESTERO,CHOYA,FRÍAS,86063040,100.0,1636.0
SANTIAGO DEL ESTERO,CHOYA,FRÍAS,86063040,300.0,1372.0
SANTIAGO DEL ESTERO,CHOYA,FRÍAS,86063040,500.0,46.0
SANTIAGO DEL ESTERO,CHOYA,FRÍAS,86063040,1000.0,6.0
SANTIAGO DEL ESTERO,CHOYA,LAPRIDA,86063050,0.512,5.0
SANTIAGO DEL ESTERO,CHOYA,LAPRIDA,86063050,10.0,1.0
SANTIAGO DEL ESTERO,CHOYA,LAPRIDA,86063050,15.0,1.0
SANTIAGO DEL ESTERO,CHOYA,LAPRIDA,86063050,20.0,1.0
SANTIAGO DEL ESTERO,CHOYA,TAPSO,86063080,3.0,71.0
SANTIAGO DEL ESTERO,CHOYA,TAPSO,86063080,10.0,1.0
SANTIAGO DEL ESTERO,CHOYA,VILLA LA PUNTA,86063090,0.512,6.0
SANTIAGO DEL ESTERO,CHOYA,VILLA LA PUNTA,86063090,10.0,2.0
SANTIAGO DEL ESTERO,CHOYA,VILLA LA PUNTA,86063090,40.0,2.0
SANTIAGO DEL ESTERO,COPO,EL CABURÉ,86056010,0.0,20.0
SANTIAGO DEL ESTERO,COPO,EL CABURÉ,86056010,2.0,80.0
SANTIAGO DEL ESTERO,COPO,EL CABURÉ,86056010,4.0,20.0
SANTIAGO DEL ESTERO,COPO,LA FIRMEZA,86056020,2.0,20.0
SANTIAGO DEL ESTERO,COPO,LOS PIRPINTOS,86056030,0.512,1.0
SANTIAGO DEL ESTERO,COPO,LOS PIRPINTOS,86056030,2.0,150.0
SANTIAGO DEL ESTERO,COPO,LOS PIRPINTOS,86056030,4.0,50.0
SANTIAGO DEL ESTERO,COPO,LOS TIGRES,86056040,0.0,80.0
SANTIAGO DEL ESTERO,COPO,LOS TIGRES,86056040,2.0,50.0
SANTIAGO DEL ESTERO,COPO,MONTE QUEMADO,86056050,0.0,2.0
SANTIAGO DEL ESTERO,COPO,MONTE QUEMADO,86056050,0.5,3.0
SANTIAGO DEL ESTERO,COPO,MONTE QUEMADO,86056050,0.512,1.0
SANTIAGO DEL ESTERO,COPO,MONTE QUEMADO,86056050,1.0,1.0
SANTIAGO DEL ESTERO,COPO,MONTE QUEMADO,86056050,10.0,243.0
SANTIAGO DEL ESTERO,COPO,NUEVA ESPERANZA,86056060,0.512,1.0
SANTIAGO DEL ESTERO,COPO,NUEVA ESPERANZA,86056060,2.0,45.0
SANTIAGO DEL ESTERO,COPO,NUEVA ESPERANZA,86056060,4.0,5.0
SANTIAGO DEL ESTERO,COPO,PAMPA DE LOS GUANACOS,86056070,0.5,2.0
SANTIAGO DEL ESTERO,COPO,PAMPA DE LOS GUANACOS,86056070,0.512,1.0
SANTIAGO DEL ESTERO,COPO,PAMPA DE LOS GUANACOS,86056070,5.0,171.0
SANTIAGO DEL ESTERO,COPO,PAMPA DE LOS GUANACOS,86056070,10.0,26.0
SANTIAGO DEL ESTERO,COPO,PAMPA DE LOS GUANACOS,86056070,15.0,7.0
SANTIAGO DEL ESTERO,COPO,SAN JOSÉ DEL BOQUERÓN,86056080,0.0,77.0
SANTIAGO DEL ESTERO,COPO,SAN JOSÉ DEL BOQUERÓN,86056080,0.512,5.0
SANTIAGO DEL ESTERO,COPO,URUTAÚ,86056090,2.0,30.0
SANTIAGO DEL ESTERO,FIGUEROA,BANDERA BAJADA,86070010,0.512,5.0
SANTIAGO DEL ESTERO,FIGUEROA,BANDERA BAJADA,86070010,10.0,1.0
SANTIAGO DEL ESTERO,FIGUEROA,BANDERA BAJADA,86070010,30.0,1.0
SANTIAGO DEL ESTERO,FIGUEROA,BANDERA BAJADA,86070010,50.0,1.0
SANTIAGO DEL ESTERO,FIGUEROA,CASPI CORRAL,86070020,0.512,3.0
SANTIAGO DEL ESTERO,FIGUEROA,CASPI CORRAL,86070020,10.0,1.0
SANTIAGO DEL ESTERO,FIGUEROA,COLONIA SAN JUAN,86070030,40.0,1.0
SANTIAGO DEL ESTERO,FIGUEROA,LA CAÑADA,86070060,0.512,1.0
SANTIAGO DEL ESTERO,FIGUEROA,LA CAÑADA,86070060,3.0,45.0
SANTIAGO DEL ESTERO,FIGUEROA,LA CAÑADA,86070060,10.0,2.0
SANTIAGO DEL ESTERO,FIGUEROA,LA CAÑADA,86070060,20.0,2.0
SANTIAGO DEL ESTERO,FIGUEROA,LA INVERNADA,86070070,10.0,1.0
SANTIAGO DEL ESTERO,FIGUEROA,LA INVERNADA,86070070,20.0,1.0
SANTIAGO DEL ESTERO,FIGUEROA,LA INVERNADA,86070070,30.0,2.0
SANTIAGO DEL ESTERO,FIGUEROA,VACA HUAÑUNA,86070090,0.512,3.0
SANTIAGO DEL ESTERO,FIGUEROA,VACA HUAÑUNA,86070090,10.0,2.0
SANTIAGO DEL ESTERO,FIGUEROA,VACA HUAÑUNA,86070090,15.0,2.0
SANTIAGO DEL ESTERO,FIGUEROA,VILLA FIGUEROA,86070100,0.512,3.0
SANTIAGO DEL ESTERO,FIGUEROA,VILLA FIGUEROA,86070100,10.0,1.0
SANTIAGO DEL ESTERO,GENERAL TABOADA,AÑATUYA,86077010,0.0,0.0
SANTIAGO DEL ESTERO,GENERAL TABOADA,AÑATUYA,86077010,0.5,2.0
